Data;Ora;Temperatura;precipitazione mm;umidità relativa %;Radiazione globale;Velocità vento; Altezza neve
04/07/2020;15:00;13.3;0.0;44.0;860.0;2.6;0.0
04/07/2020;15:10;14.0;0.0;41.0;881.0;1.5;0.0
04/07/2020;15:20;13.7;0.0;42.0;822.0;2.9;0.0
04/07/2020;15:30;13.4;0.0;44.0;747.0;3.5;0.0
04/07/2020;15:40;13.1;0.0;42.0;558.0;2.7;0.0
04/07/2020;15:50;13.4;0.0;46.0;660.0;3.4;0.0
04/07/2020;16:00;13.3;0.0;45.0;468.0;3.3;0.0
04/07/2020;16:10;13.0;0.0;47.0;478.0;2.8;0.0
04/07/2020;16:20;13.2;0.0;46.0;422.0;3.5;0.0
04/07/2020;16:30;13.3;0.0;46.0;546.0;3.5;0.0
04/07/2020;16:40;13.4;0.0;45.0;530.0;4.8;0.0
04/07/2020;16:50;13.3;0.0;46.0;494.0;4.3;0.0
04/07/2020;17:00;13.4;0.0;46.0;465.0;4.9;0.0
04/07/2020;17:10;13.3;0.0;45.0;431.0;4.4;0.0
04/07/2020;17:20;13.1;0.0;45.0;398.0;5.2;0.0
04/07/2020;17:30;12.9;0.0;45.0;368.0;5.6;0.0
04/07/2020;17:40;12.7;0.0;46.0;337.0;5.4;0.0
04/07/2020;17:50;12.6;0.0;46.0;307.0;5.5;0.0
04/07/2020;18:00;12.3;0.0;45.0;276.0;5.0;0.0
04/07/2020;18:10;12.1;0.0;44.0;246.0;5.0;0.0
04/07/2020;18:20;11.9;0.0;44.0;218.0;5.4;0.0
04/07/2020;18:30;11.7;0.0;43.0;180.0;5.0;0.0
04/07/2020;18:40;10.7;0.0;42.0;37.0;3.8;0.0
04/07/2020;18:50;10.3;0.0;43.0;68.0;3.0;0.0
04/07/2020;19:00;10.8;0.0;40.0;89.0;3.7;0.0
04/07/2020;19:10;11.0;0.0;38.0;103.0;3.4;0.0
04/07/2020;19:20;11.1;0.0;36.0;91.0;3.2;0.0
04/07/2020;19:30;10.9;0.0;35.0;68.0;2.9;0.0
04/07/2020;19:40;10.7;0.0;36.0;42.0;2.9;0.0
04/07/2020;19:50;10.2;0.0;37.0;15.0;1.9;0.0
04/07/2020;20:00;9.9;0.0;37.0;0.0;1.3;0.0
04/07/2020;20:10;9.2;0.0;38.0;0.0;0.8;0.0
04/07/2020;20:20;8.5;0.0;40.0;0.0;0.4;0.0
04/07/2020;20:30;8.3;0.0;39.0;0.0;1.0;0.0
04/07/2020;20:40;8.4;0.0;35.0;0.0;1.3;0.0
04/07/2020;20:50;8.6;0.0;33.0;0.0;2.0;0.0
04/07/2020;21:00;8.7;0.0;33.0;0.0;0.8;0.0
04/07/2020;21:10;8.7;0.0;32.0;0.0;1.7;0.0
04/07/2020;21:20;8.5;0.0;35.0;0.0;0.5;0.0
04/07/2020;21:30;7.8;0.0;36.0;0.0;0.2;0.0
04/07/2020;21:40;7.3;0.0;34.0;0.0;0.4;0.0
04/07/2020;21:50;7.7;0.0;29.0;0.0;1.1;0.0
04/07/2020;22:00;7.9;0.0;30.0;0.0;1.0;0.0
04/07/2020;22:10;7.8;0.0;30.0;0.0;1.2;0.0
04/07/2020;22:20;7.3;0.0;30.0;0.0;0.5;0.0
04/07/2020;22:30;6.9;0.0;33.0;0.0;0.7;0.0
04/07/2020;22:40;6.6;0.0;32.0;0.0;0.3;0.0
04/07/2020;22:50;6.3;0.0;32.0;0.0;0.4;0.0
04/07/2020;23:00;6.2;0.0;32.0;0.0;0.5;0.0
04/07/2020;23:10;6.2;0.0;34.0;0.0;0.6;0.0
04/07/2020;23:20;6.3;0.0;35.0;0.0;1.1;0.0
04/07/2020;23:30;6.3;0.0;34.0;0.0;0.6;0.0
04/07/2020;23:40;6.3;0.0;33.0;0.0;0.9;0.0
04/07/2020;23:50;6.3;0.0;34.0;0.0;0.9;0.0
05/07/2020;0:00;6.4;0.0;33.0;0.0;1.0;0.0
05/07/2020;0:10;6.3;0.0;33.0;0.0;1.4;0.0
05/07/2020;0:20;6.6;0.0;29.0;0.0;0.7;0.0
05/07/2020;0:30;6.6;0.0;28.0;0.0;1.0;0.0
05/07/2020;0:40;6.7;0.0;30.0;0.0;0.7;0.0
05/07/2020;0:50;6.5;0.0;29.0;0.0;0.5;0.0
05/07/2020;1:00;6.2;0.0;30.0;0.0;0.4;0.0
05/07/2020;1:10;6.0;0.0;28.0;0.0;0.4;0.0
05/07/2020;1:20;5.8;0.0;28.0;0.0;0.9;0.0
05/07/2020;1:30;6.1;0.0;28.0;0.0;1.4;0.0
05/07/2020;1:40;6.0;0.0;27.0;0.0;0.7;0.0
05/07/2020;1:50;5.9;0.0;28.0;0.0;1.0;0.0
05/07/2020;2:00;5.8;0.0;27.0;0.0;1.3;0.0
05/07/2020;2:10;5.9;0.0;26.0;0.0;0.6;0.0
05/07/2020;2:20;5.8;0.0;27.0;0.0;1.0;0.0
05/07/2020;2:30;5.8;0.0;27.0;0.0;0.9;0.0
05/07/2020;2:40;5.9;0.0;27.0;0.0;1.2;0.0
05/07/2020;2:50;5.8;0.0;27.0;0.0;0.2;0.0
05/07/2020;3:00;5.5;0.0;28.0;0.0;0.6;0.0
05/07/2020;3:10;5.5;0.0;29.0;0.0;1.2;0.0
05/07/2020;3:20;5.6;0.0;29.0;0.0;1.0;0.0
05/07/2020;3:30;5.6;0.0;28.0;0.0;0.8;0.0
05/07/2020;3:40;5.6;0.0;29.0;0.0;0.8;0.0
05/07/2020;3:50;5.7;0.0;29.0;0.0;1.5;0.0
05/07/2020;4:00;5.9;0.0;27.0;0.0;0.8;0.0
05/07/2020;4:10;5.9;0.0;29.0;0.0;1.3;0.0
05/07/2020;4:20;5.9;0.0;30.0;0.0;1.7;0.0
05/07/2020;4:30;6.0;0.0;29.0;0.0;1.4;0.0
05/07/2020;4:40;6.1;0.0;29.0;0.0;1.0;0.0
05/07/2020;4:50;6.3;0.0;30.0;0.0;1.3;0.0
05/07/2020;5:00;6.5;0.0;30.0;0.0;1.4;0.0
05/07/2020;5:10;6.7;0.0;31.0;0.0;1.8;0.0
05/07/2020;5:20;6.7;0.0;32.0;0.0;1.0;0.0
05/07/2020;5:30;6.5;0.0;34.0;0.0;1.1;0.0
05/07/2020;5:40;6.5;0.0;32.0;0.0;0.8;0.0
05/07/2020;5:50;6.6;0.0;32.0;0.0;0.9;0.0
05/07/2020;6:00;6.7;0.0;32.0;0.0;0.7;0.0
05/07/2020;6:10;6.6;0.0;34.0;0.0;0.6;0.0
05/07/2020;6:20;6.3;0.0;38.0;0.0;1.3;0.0
05/07/2020;6:30;6.5;0.0;40.0;0.0;1.5;0.0
05/07/2020;6:40;6.6;0.0;43.0;17.0;1.7;0.0
05/07/2020;6:50;6.9;0.0;46.0;185.0;1.6;0.0
05/07/2020;7:00;8.4;0.0;45.0;451.0;0.2;0.0
05/07/2020;7:10;10.6;0.0;40.0;483.0;0.4;0.0
05/07/2020;7:20;11.1;0.0;44.0;516.0;1.0;0.0
05/07/2020;7:30;11.1;0.0;45.0;545.0;0.8;0.0
05/07/2020;7:40;10.7;0.0;48.0;576.0;1.4;0.0
05/07/2020;7:50;10.4;0.0;52.0;606.0;1.1;0.0
05/07/2020;8:00;10.5;0.0;53.0;635.0;1.1;0.0
05/07/2020;8:10;9.8;0.0;58.0;665.0;2.3;0.0
05/07/2020;8:20;9.6;0.0;60.0;694.0;1.9;0.0
05/07/2020;8:30;9.7;0.0;61.0;722.0;1.9;0.0
05/07/2020;8:40;9.7;0.0;61.0;747.0;1.6;0.0
05/07/2020;8:50;9.7;0.0;61.0;774.0;2.2;0.0
05/07/2020;9:00;10.0;0.0;60.0;798.0;1.4;0.0
05/07/2020;9:10;10.9;0.0;57.0;822.0;1.7;0.0
05/07/2020;9:20;11.3;0.0;55.0;845.0;1.2;0.0
05/07/2020;9:30;12.0;0.0;53.0;868.0;1.3;0.0
05/07/2020;9:40;11.7;0.0;55.0;890.0;1.7;0.0
05/07/2020;9:50;11.3;0.0;57.0;909.0;1.3;0.0
05/07/2020;10:00;12.0;0.0;55.0;923.0;0.7;0.0
05/07/2020;10:10;12.6;0.0;54.0;940.0;1.3;0.0
05/07/2020;10:20;12.3;0.0;54.0;957.0;1.5;0.0
05/07/2020;10:30;12.8;0.0;56.0;971.0;1.1;0.0
05/07/2020;10:40;13.9;0.0;51.0;982.0;0.8;0.0
05/07/2020;10:50;13.6;0.0;51.0;997.0;1.2;0.0
05/07/2020;11:00;13.8;0.0;50.0;1008.0;1.5;0.0
05/07/2020;11:10;14.0;0.0;48.0;1019.0;1.8;0.0
05/07/2020;11:20;14.1;0.0;48.0;1027.0;1.8;0.0
05/07/2020;11:30;13.5;0.0;48.0;1035.0;1.8;0.0
05/07/2020;11:40;13.4;0.0;49.0;1046.0;1.8;0.0
05/07/2020;11:50;13.7;0.0;50.0;1051.0;2.5;0.0
05/07/2020;12:00;13.6;0.0;51.0;1057.0;2.7;0.0
05/07/2020;12:10;13.5;0.0;51.0;1069.0;2.7;0.0
05/07/2020;12:20;13.7;0.0;50.0;1076.0;1.9;0.0
05/07/2020;12:30;13.7;0.0;51.0;1062.0;2.5;0.0
05/07/2020;12:40;14.2;0.0;51.0;1060.0;3.0;0.0
05/07/2020;12:50;14.3;0.0;51.0;1072.0;3.0;0.0
05/07/2020;13:00;14.2;0.0;50.0;1062.0;3.1;0.0
05/07/2020;13:10;14.2;0.0;50.0;1028.0;3.0;0.0
05/07/2020;13:20;14.9;0.0;50.0;1025.0;1.5;0.0
05/07/2020;13:30;15.0;0.0;50.0;1014.0;2.6;0.0
05/07/2020;13:40;15.1;0.0;49.0;998.0;2.4;0.0
05/07/2020;13:50;14.9;0.0;49.0;999.0;2.3;0.0
05/07/2020;14:00;15.6;0.0;48.0;881.0;2.7;0.0
05/07/2020;14:10;15.4;0.0;48.0;808.0;2.9;0.0
05/07/2020;14:20;15.2;0.0;48.0;947.0;3.0;0.0
05/07/2020;14:30;15.4;0.0;49.0;854.0;2.9;0.0
05/07/2020;14:40;15.0;0.0;51.0;657.0;3.4;0.0
05/07/2020;14:50;15.3;0.0;51.0;910.0;2.7;0.0
05/07/2020;15:00;15.7;0.0;50.0;845.0;3.4;0.0
05/07/2020;15:10;15.6;0.0;51.0;853.0;3.0;0.0
05/07/2020;15:20;15.4;0.0;51.0;812.0;2.5;0.0
05/07/2020;15:30;15.7;0.0;53.0;685.0;4.1;0.0
05/07/2020;15:40;15.7;0.0;53.0;755.0;4.0;0.0
05/07/2020;15:50;15.4;0.0;54.0;768.0;3.4;0.0
05/07/2020;16:00;15.6;0.0;53.0;749.0;3.6;0.0
05/07/2020;16:10;15.6;0.0;54.0;708.0;3.4;0.0
05/07/2020;16:20;15.3;0.0;55.0;394.0;4.2;0.0
05/07/2020;16:30;14.8;0.0;56.0;462.0;4.3;0.0
05/07/2020;16:40;15.0;0.0;56.0;365.0;4.1;0.0
05/07/2020;16:50;15.1;0.0;55.0;418.0;4.0;0.0
05/07/2020;17:00;15.1;0.0;55.0;494.0;4.1;0.0
05/07/2020;17:10;14.9;0.0;55.0;206.0;3.7;0.0
05/07/2020;17:20;14.6;0.0;56.0;306.0;3.9;0.0
05/07/2020;17:30;14.9;0.0;56.0;373.0;4.8;0.0
05/07/2020;17:40;14.8;0.0;56.0;314.0;3.4;0.0
05/07/2020;17:50;15.0;0.0;56.0;367.0;4.1;0.0
05/07/2020;18:00;15.0;0.0;56.0;252.0;4.4;0.0
05/07/2020;18:10;14.1;0.0;60.0;148.0;4.2;0.0
05/07/2020;18:20;14.0;0.0;59.0;204.0;3.9;0.0
05/07/2020;18:30;14.2;0.0;59.0;194.0;4.6;0.0
05/07/2020;18:40;13.9;0.0;59.0;117.0;4.2;0.0
05/07/2020;18:50;13.6;0.0;59.0;128.0;4.4;0.0
05/07/2020;19:00;13.4;0.0;59.0;98.0;4.1;0.0
05/07/2020;19:10;13.4;0.0;59.0;91.0;4.1;0.0
05/07/2020;19:20;13.5;0.0;59.0;75.0;3.6;0.0
05/07/2020;19:30;13.2;0.0;60.0;52.0;3.3;0.0
05/07/2020;19:40;13.0;0.0;61.0;34.0;2.8;0.0
05/07/2020;19:50;12.7;0.0;63.0;11.0;2.4;0.0
05/07/2020;20:00;12.0;0.0;65.0;0.0;1.6;0.0
05/07/2020;20:10;11.4;0.0;68.0;0.0;1.2;0.0
05/07/2020;20:20;11.0;0.0;69.0;0.0;0.6;0.0
05/07/2020;20:30;10.8;0.0;69.0;0.0;1.6;0.0
05/07/2020;20:40;10.9;0.0;69.0;0.0;2.0;0.0
05/07/2020;20:50;10.7;0.0;69.0;0.0;1.1;0.0
05/07/2020;21:00;10.8;0.0;65.0;0.0;2.9;0.0
05/07/2020;21:10;10.8;0.0;66.0;0.0;2.6;0.0
05/07/2020;21:20;10.6;0.0;66.0;0.0;2.3;0.0
05/07/2020;21:30;10.5;0.0;67.0;0.0;2.3;0.0
05/07/2020;21:40;10.1;0.0;69.0;0.0;0.8;0.0
05/07/2020;21:50;9.8;0.0;71.0;0.0;0.7;0.0
05/07/2020;22:00;9.4;0.0;72.0;0.0;0.4;0.0
05/07/2020;22:10;9.1;0.0;73.0;0.0;0.5;0.0
05/07/2020;22:20;9.0;0.0;74.0;0.0;0.3;0.0
05/07/2020;22:30;8.9;0.0;75.0;0.0;0.8;0.0
05/07/2020;22:40;8.9;0.0;74.0;0.0;0.4;0.0
05/07/2020;22:50;8.8;0.0;74.0;0.0;0.3;0.0
05/07/2020;23:00;8.6;0.0;75.0;0.0;0.5;0.0
05/07/2020;23:10;8.6;0.0;74.0;0.0;0.3;0.0
05/07/2020;23:20;8.6;0.0;74.0;0.0;0.7;0.0
05/07/2020;23:30;8.5;0.0;73.0;0.0;0.8;0.0
05/07/2020;23:40;8.6;0.0;69.0;0.0;1.4;0.0
05/07/2020;23:50;8.8;0.0;66.0;0.0;1.2;0.0
06/07/2020;0:00;8.7;0.0;68.0;0.0;0.8;0.0
06/07/2020;0:10;8.6;0.0;70.0;0.0;1.1;0.0
06/07/2020;0:20;8.6;0.0;70.0;0.0;1.2;0.0
06/07/2020;0:30;8.7;0.0;69.0;0.0;1.5;0.0
06/07/2020;0:40;8.9;0.0;68.0;0.0;1.5;0.0
06/07/2020;0:50;9.1;0.0;66.0;0.0;1.0;0.0
06/07/2020;1:00;8.9;0.0;66.0;0.0;0.9;0.0
06/07/2020;1:10;8.9;0.0;66.0;0.0;1.0;0.0
06/07/2020;1:20;8.8;0.0;67.0;0.0;0.6;0.0
06/07/2020;1:30;8.6;0.0;67.0;0.0;0.8;0.0
06/07/2020;1:40;8.6;0.0;67.0;0.0;0.8;0.0
06/07/2020;1:50;8.4;0.0;68.0;0.0;0.8;0.0
06/07/2020;2:00;8.3;0.0;69.0;0.0;0.9;0.0
06/07/2020;2:10;8.1;0.0;70.0;0.0;0.5;0.0
06/07/2020;2:20;7.9;0.0;71.0;0.0;0.2;0.0
06/07/2020;2:30;7.6;0.0;73.0;0.0;0.5;0.0
06/07/2020;2:40;7.4;0.0;75.0;0.0;0.3;0.0
06/07/2020;2:50;7.2;0.0;82.0;0.0;0.7;0.0
06/07/2020;3:00;7.1;0.0;84.0;0.0;0.8;0.0
06/07/2020;3:10;7.1;0.0;85.0;0.0;0.8;0.0
06/07/2020;3:20;7.1;0.0;86.0;0.0;0.9;0.0
06/07/2020;3:30;7.0;0.0;86.0;0.0;1.4;0.0
06/07/2020;3:40;7.0;0.0;85.0;0.0;1.2;0.0
06/07/2020;3:50;7.0;0.0;85.0;0.0;0.8;0.0
06/07/2020;4:00;7.1;0.0;84.0;0.0;0.5;0.0
06/07/2020;4:10;6.9;0.0;85.0;0.0;0.8;0.0
06/07/2020;4:20;6.8;0.0;85.0;0.0;1.1;0.0
06/07/2020;4:30;6.9;0.0;84.0;0.0;1.3;0.0
06/07/2020;4:40;6.8;0.0;84.0;0.0;0.5;0.0
06/07/2020;4:50;6.6;0.0;85.0;0.0;0.7;0.0
06/07/2020;5:00;6.7;0.0;84.0;0.0;0.6;0.0
06/07/2020;5:10;6.7;0.0;84.0;0.0;0.2;0.0
06/07/2020;5:20;6.6;0.0;85.0;0.0;0.5;0.0
06/07/2020;5:30;6.8;0.0;84.0;0.0;0.4;0.0
06/07/2020;5:40;7.8;0.0;78.0;0.0;1.4;0.0
06/07/2020;5:50;7.7;0.0;80.0;0.0;0.5;0.0
06/07/2020;6:00;7.5;0.0;81.0;0.0;0.8;0.0
06/07/2020;6:10;8.4;0.0;70.0;0.0;3.7;0.0
06/07/2020;6:20;9.9;0.0;60.0;29.0;3.9;0.0
06/07/2020;6:30;10.2;0.0;59.0;33.0;3.9;0.0
06/07/2020;6:40;10.4;0.0;62.0;33.0;4.5;0.0
06/07/2020;6:50;10.5;0.0;61.0;173.0;4.7;0.0
06/07/2020;7:00;11.3;0.0;59.0;454.0;3.2;0.0
06/07/2020;7:10;11.9;0.0;57.0;497.0;2.0;0.0
06/07/2020;7:20;12.1;0.0;56.0;534.0;2.2;0.0
06/07/2020;7:30;12.5;0.0;55.0;518.0;2.1;0.0
06/07/2020;7:40;12.4;0.0;56.0;561.0;2.0;0.0
06/07/2020;7:50;11.5;0.0;60.0;598.0;1.4;0.0
06/07/2020;8:00;12.0;0.0;59.0;640.0;0.9;0.0
06/07/2020;8:10;12.7;0.0;58.0;673.0;0.8;0.0
06/07/2020;8:20;12.9;0.0;58.0;697.0;1.2;0.0
06/07/2020;8:30;12.5;0.0;59.0;731.0;1.5;0.0
06/07/2020;8:40;12.7;0.0;60.0;768.0;1.1;0.0
06/07/2020;8:50;13.2;0.0;58.0;797.0;1.0;0.0
06/07/2020;9:00;13.5;0.0;57.0;737.0;0.9;0.0
06/07/2020;9:10;12.9;0.0;60.0;768.0;1.0;0.0
06/07/2020;9:20;13.6;0.0;57.0;844.0;1.4;0.0
06/07/2020;9:30;13.5;0.0;57.0;871.0;1.8;0.0
06/07/2020;9:40;13.8;0.0;56.0;904.0;1.2;0.0
06/07/2020;9:50;14.1;0.0;55.0;923.0;1.9;0.0
06/07/2020;10:00;14.2;0.0;55.0;910.0;1.9;0.0
06/07/2020;10:10;13.7;0.0;57.0;960.0;2.8;0.0
06/07/2020;10:20;13.4;0.0;57.0;1003.0;2.3;0.0
06/07/2020;10:30;13.9;0.0;55.0;1014.0;2.1;0.0
06/07/2020;10:40;14.4;0.0;54.0;978.0;2.4;0.0
06/07/2020;10:50;14.3;0.0;54.0;1049.0;2.6;0.0
06/07/2020;11:00;14.3;0.0;55.0;1066.0;2.5;0.0
06/07/2020;11:10;14.7;0.0;55.0;1066.0;3.0;0.0
06/07/2020;11:20;14.9;0.0;53.0;1110.0;2.1;0.0
06/07/2020;11:30;15.1;0.0;53.0;1147.0;2.2;0.0
06/07/2020;11:40;15.6;0.0;50.0;1126.0;2.9;0.0
06/07/2020;11:50;15.4;0.0;46.0;1101.0;4.2;0.0
06/07/2020;12:00;15.7;0.0;46.0;1104.0;2.7;0.0
06/07/2020;12:10;16.0;0.0;41.0;1063.0;3.7;0.0
06/07/2020;12:20;16.2;0.0;41.0;1098.0;3.7;0.0
06/07/2020;12:30;16.3;0.0;43.0;1105.0;2.9;0.0
06/07/2020;12:40;16.6;0.0;40.0;1154.0;3.1;0.0
06/07/2020;12:50;16.0;0.0;45.0;705.0;4.9;0.0
06/07/2020;13:00;15.7;0.0;44.0;1149.0;5.3;0.0
06/07/2020;13:10;16.0;0.0;42.0;1204.0;4.9;0.0
06/07/2020;13:20;16.3;0.0;42.0;1205.0;5.3;0.0
06/07/2020;13:30;16.4;0.0;41.0;897.0;4.6;0.0
06/07/2020;13:40;15.9;0.0;43.0;812.0;4.5;0.0
06/07/2020;13:50;16.2;0.0;43.0;889.0;3.9;0.0
06/07/2020;14:00;16.5;0.0;42.0;1021.0;3.6;0.0
06/07/2020;14:10;16.5;0.0;43.0;990.0;4.7;0.0
06/07/2020;14:20;16.1;0.0;45.0;437.0;4.5;0.0
06/07/2020;14:30;15.3;0.0;48.0;189.0;4.7;0.0
06/07/2020;14:40;15.3;0.0;49.0;423.0;4.1;0.0
06/07/2020;14:50;15.6;0.0;48.0;778.0;5.0;0.0
06/07/2020;15:00;15.8;0.0;47.0;603.0;4.6;0.0
06/07/2020;15:10;15.2;0.0;51.0;380.0;5.4;0.0
06/07/2020;15:20;14.6;0.0;52.0;179.0;5.1;0.0
06/07/2020;15:30;14.3;0.0;58.0;106.0;4.1;0.0
06/07/2020;15:40;13.3;0.0;63.0;88.0;4.9;0.0
06/07/2020;15:50;12.6;0.0;68.0;69.0;3.4;0.0
06/07/2020;16:00;11.3;1.6;81.0;37.0;3.6;0.0
06/07/2020;16:10;9.8;0.6;90.0;102.0;4.5;0.0
06/07/2020;16:20;9.7;0.0;94.0;215.0;3.2;0.0
06/07/2020;16:30;9.9;0.0;93.0;395.0;3.1;0.0
06/07/2020;16:40;10.0;0.0;91.0;309.0;3.5;0.0
06/07/2020;16:50;9.5;0.0;91.0;309.0;3.4;0.0
06/07/2020;17:00;9.1;0.0;89.0;74.0;4.0;0.0
06/07/2020;17:10;8.6;0.0;87.0;51.0;5.2;0.0
06/07/2020;17:20;8.4;0.0;87.0;18.0;5.8;0.0
06/07/2020;17:30;8.1;0.0;87.0;4.0;4.6;0.0
06/07/2020;17:40;8.1;0.0;88.0;29.0;3.2;0.0
06/07/2020;17:50;7.9;0.0;89.0;0.0;3.2;0.0
06/07/2020;18:00;7.6;0.0;90.0;0.0;3.0;0.0
06/07/2020;18:10;7.4;0.0;90.0;0.0;3.3;0.0
06/07/2020;18:20;7.3;0.0;90.0;0.0;3.0;0.0
06/07/2020;18:30;7.2;0.0;89.0;0.0;3.0;0.0
06/07/2020;18:40;7.1;0.0;89.0;0.0;3.2;0.0
06/07/2020;18:50;6.9;0.0;89.0;0.0;3.1;0.0
06/07/2020;19:00;6.7;0.0;88.0;0.0;4.2;0.0
06/07/2020;19:10;6.6;0.0;88.0;0.0;3.7;0.0
06/07/2020;19:20;6.3;0.0;87.0;0.0;3.3;0.0
06/07/2020;19:30;6.0;0.0;88.0;0.0;3.9;0.0
06/07/2020;19:40;5.6;0.0;90.0;0.0;4.4;0.0
06/07/2020;19:50;5.3;0.0;91.0;0.0;3.9;0.0
06/07/2020;20:00;5.1;0.0;91.0;0.0;4.4;0.0
06/07/2020;20:10;4.8;0.0;90.0;0.0;4.5;0.0
06/07/2020;20:20;4.8;0.0;89.0;0.0;4.1;0.0
06/07/2020;20:30;4.7;0.0;87.0;0.0;3.4;0.0
06/07/2020;20:40;4.6;0.0;86.0;0.0;3.6;0.0
06/07/2020;20:50;4.5;0.0;84.0;0.0;4.3;0.0
06/07/2020;21:00;4.4;0.0;83.0;0.0;4.7;0.0
06/07/2020;21:10;4.2;0.0;84.0;0.0;3.5;0.0
06/07/2020;21:20;4.1;0.0;83.0;0.0;2.9;0.0
06/07/2020;21:30;4.0;0.0;83.0;0.0;3.2;0.0
06/07/2020;21:40;3.8;0.0;83.0;0.0;3.2;0.0
06/07/2020;21:50;3.7;0.0;84.0;0.0;2.5;0.0
06/07/2020;22:00;3.5;0.0;83.0;0.0;3.2;0.0
06/07/2020;22:10;3.4;0.0;83.0;0.0;2.8;0.0
06/07/2020;22:20;3.2;0.0;82.0;0.0;2.9;0.0
06/07/2020;22:30;2.9;0.0;83.0;0.0;2.1;0.0
06/07/2020;22:40;2.8;0.0;84.0;0.0;1.6;0.0
06/07/2020;22:50;2.8;0.0;83.0;0.0;2.3;0.0
06/07/2020;23:00;2.6;0.0;81.0;0.0;2.9;0.0
06/07/2020;23:10;2.5;0.0;81.0;0.0;2.5;0.0
06/07/2020;23:20;2.3;0.0;81.0;0.0;2.8;0.0
06/07/2020;23:30;2.3;0.0;80.0;0.0;3.7;0.0
06/07/2020;23:40;2.2;0.0;78.0;0.0;4.4;0.0
06/07/2020;23:50;2.1;0.0;77.0;0.0;4.5;0.0
07/07/2020;0:00;1.9;0.0;74.0;0.0;4.3;0.0
07/07/2020;0:10;1.5;0.0;78.0;0.0;1.6;0.0
07/07/2020;0:20;1.3;0.0;78.0;0.0;1.9;0.0
07/07/2020;0:30;1.1;0.0;78.0;0.0;1.5;0.0
07/07/2020;0:40;1.0;0.0;79.0;0.0;1.6;0.0
07/07/2020;0:50;0.7;0.0;80.0;0.0;1.5;0.0
07/07/2020;1:00;0.6;0.0;79.0;0.0;1.7;0.0
07/07/2020;1:10;0.6;0.0;79.0;0.0;1.7;0.0
07/07/2020;1:20;0.3;0.0;79.0;0.0;0.5;0.0
07/07/2020;1:30;0.1;0.0;79.0;0.0;0.6;0.0
07/07/2020;1:40;0.1;0.0;79.0;0.0;0.8;0.0
07/07/2020;1:50;-0.1;0.0;79.0;0.0;0.8;0.0
07/07/2020;2:00;0.1;0.0;78.0;0.0;0.8;0.0
07/07/2020;2:10;-0.1;0.0;78.0;0.0;0.3;0.0
07/07/2020;2:20;-0.3;0.0;79.0;0.0;0.3;0.0
07/07/2020;2:30;-0.5;0.0;80.0;0.0;0.4;0.0
07/07/2020;2:40;-0.7;0.0;81.0;0.0;0.1;0.0
07/07/2020;2:50;-0.9;0.0;82.0;0.0;0.3;0.0
07/07/2020;3:00;-0.9;0.0;82.0;0.0;0.1;0.0
07/07/2020;3:10;-0.8;0.0;80.0;0.0;0.6;0.0
07/07/2020;3:20;-0.6;0.0;80.0;0.0;1.0;0.0
07/07/2020;3:30;-0.7;0.0;80.0;0.0;0.8;0.0
07/07/2020;3:40;-0.8;0.0;81.0;0.0;0.8;0.0
07/07/2020;3:50;-1.1;0.0;81.0;0.0;0.3;0.0
07/07/2020;4:00;-1.3;0.0;83.0;0.0;0.2;0.0
07/07/2020;4:10;-1.4;0.0;83.0;0.0;0.2;0.0
07/07/2020;4:20;-1.4;0.0;84.0;0.0;0.1;0.0
07/07/2020;4:30;-1.7;0.0;84.0;0.0;0.3;0.0
07/07/2020;4:40;-1.5;0.0;83.0;0.0;0.9;0.0
07/07/2020;4:50;-1.3;0.0;82.0;0.0;0.5;0.0
07/07/2020;5:00;-1.4;0.0;83.0;0.0;0.1;0.0
07/07/2020;5:10;-1.4;0.0;83.0;0.0;0.6;0.0
07/07/2020;5:20;-1.3;0.0;82.0;0.0;0.5;0.0
07/07/2020;5:30;-1.3;0.0;81.0;0.0;0.4;0.0
07/07/2020;5:40;-1.2;0.0;80.0;0.0;1.6;0.0
07/07/2020;5:50;-0.8;0.0;73.0;0.0;2.0;0.0
07/07/2020;6:00;-0.6;0.0;69.0;0.0;1.2;0.0
07/07/2020;6:10;-0.5;0.0;68.0;0.0;0.7;0.0
07/07/2020;6:20;-0.5;0.0;67.0;0.0;0.6;0.0
07/07/2020;6:30;-0.5;0.0;65.0;9.0;1.4;0.0
07/07/2020;6:40;-0.3;0.0;60.0;27.0;1.4;0.0
07/07/2020;6:50;0.0;0.0;57.0;159.0;1.2;0.0
07/07/2020;7:00;1.3;0.0;55.0;468.0;1.3;0.0
07/07/2020;7:10;2.7;0.0;44.0;504.0;2.2;0.0
07/07/2020;7:20;3.3;0.0;39.0;537.0;1.2;0.0
07/07/2020;7:30;4.2;0.0;38.0;569.0;1.3;0.0
07/07/2020;7:40;4.2;0.0;38.0;602.0;1.7;0.0
07/07/2020;7:50;4.2;0.0;36.0;634.0;1.3;0.0
07/07/2020;8:00;4.6;0.0;31.0;665.0;1.6;0.0
07/07/2020;8:10;4.6;0.0;29.0;696.0;1.5;0.0
07/07/2020;8:20;4.8;0.0;30.0;725.0;1.2;0.0
07/07/2020;8:30;5.1;0.0;28.0;753.0;1.2;0.0
07/07/2020;8:40;5.3;0.0;29.0;778.0;0.9;0.0
07/07/2020;8:50;5.9;0.0;28.0;805.0;1.0;0.0
